consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,score_referencia,tipo_cenario,caso_fronteira,caso_raro,outlier_plausivel,lote_geracao
156.200000,False,7,APARTAMENTO,1,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
421.840000,True,14,ESCRITORIO,9,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.000000,False,12,CASA,5,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
184.080000,False,13,APARTAMENTO,1,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
422.540000,True,6,ESCRITORIO,14,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
386.550000,False,18,ESCRITORIO,10,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
334.030000,True,11,APARTAMENTO,10,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
428.340000,True,15,COMERCIO,12,INEFICIENTE,66,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
462.690000,True,19,CASA,11,INEFICIENTE,94,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
325.110000,True,4,CASA,11,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
289.460000,True,14,CASA,2,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
173.020000,False,5,APARTAMENTO,4,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
144.030000,False,28,COMERCIO,2,EFICIENTE,19,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
278.800000,False,6,CASA,10,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.710000,False,6,COMERCIO,2,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
203.360000,False,9,CASA,1,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
160.280000,False,7,APARTAMENTO,1,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
321.450000,False,16,CASA,5,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
229.220000,False,5,APARTAMENTO,11,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
375.280000,False,27,COMERCIO,6,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
251.980000,True,15,APARTAMENTO,2,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
339.300000,False,7,COMERCIO,10,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
152.240000,False,3,APARTAMENTO,2,EFICIENTE,3,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
300.300000,False,20,COMERCIO,3,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
402.310000,True,9,ESCRITORIO,10,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.800000,True,3,APARTAMENTO,10,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
583.160000,True,25,OUTRO,9,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
353.930000,True,13,APARTAMENTO,11,INEFICIENTE,94,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
339.550000,True,12,APARTAMENTO,11,INEFICIENTE,89,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
326.330000,True,15,COMERCIO,2,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
486.840000,True,26,COMERCIO,10,INEFICIENTE,83,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
314.860000,True,14,APARTAMENTO,8,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
576.130000,True,21,CASA,8,INEFICIENTE,95,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
375.710000,True,17,CASA,6,INEFICIENTE,61,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
414.630000,True,16,CASA,8,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
366.300000,False,18,CASA,7,MODERADO,55,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
193.840000,False,3,APARTAMENTO,10,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
286.050000,True,9,APARTAMENTO,8,INEFICIENTE,61,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
411.010000,True,18,COMERCIO,7,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
288.140000,True,9,CASA,4,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
183.690000,False,9,APARTAMENTO,3,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1051.780000,True,25,INDUSTRIA,19,INEFICIENTE,74,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
301.410000,False,18,CASA,5,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
289.980000,False,12,APARTAMENTO,11,INEFICIENTE,68,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
286.610000,False,11,APARTAMENTO,11,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
371.050000,True,20,CASA,4,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
473.340000,True,19,CASA,12,INEFICIENTE,99,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
342.410000,True,23,ESCRITORIO,4,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
219.040000,False,9,CASA,2,EFICIENTE,11,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
241.630000,False,17,APARTAMENTO,3,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
391.430000,False,16,CASA,10,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
227.560000,False,10,ESCRITORIO,3,EFICIENTE,6,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
195.220000,False,5,ESCRITORIO,3,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
447.580000,False,18,COMERCIO,14,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
230.820000,True,4,APARTAMENTO,8,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
339.370000,True,6,CASA,11,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
276.260000,True,7,OUTRO,3,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
494.170000,True,17,ESCRITORIO,10,MODERADO,60,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
333.420000,True,18,CASA,3,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
401.670000,True,16,CASA,8,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1197.410000,True,45,INDUSTRIA,17,INEFICIENTE,90,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
329.950000,True,13,APARTAMENTO,10,INEFICIENTE,85,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
264.070000,False,34,CASA,4,MODERADO,37,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
290.530000,True,15,APARTAMENTO,4,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
295.950000,False,14,COMERCIO,4,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
158.670000,False,6,APARTAMENTO,3,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
461.580000,True,16,CASA,12,INEFICIENTE,92,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
331.220000,False,23,COMERCIO,3,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
501.700000,True,19,CASA,12,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
416.300000,True,18,CASA,9,INEFICIENTE,78,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
210.550000,True,10,APARTAMENTO,2,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
609.230000,True,29,ESCRITORIO,13,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
612.700000,True,31,ESCRITORIO,13,INEFICIENTE,95,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1147.940000,True,32,INDUSTRIA,19,INEFICIENTE,84,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
390.420000,True,11,CASA,12,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
441.450000,True,23,COMERCIO,8,INEFICIENTE,66,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
355.640000,True,19,CASA,4,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
440.450000,True,14,ESCRITORIO,22,INEFICIENTE,63,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
264.540000,False,7,COMERCIO,5,EFICIENTE,9,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
403.500000,True,6,COMERCIO,14,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
291.050000,True,11,APARTAMENTO,8,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
393.980000,False,17,CASA,9,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
363.010000,False,28,COMERCIO,5,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
442.520000,False,23,COMERCIO,12,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
292.150000,True,15,CASA,2,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
258.670000,True,15,APARTAMENTO,2,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
267.220000,False,17,ESCRITORIO,4,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
290.010000,True,9,APARTAMENTO,19,INEFICIENTE,71,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
176.460000,False,7,APARTAMENTO,1,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
423.380000,True,12,CASA,12,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
247.610000,False,6,CASA,8,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
200.070000,False,5,CASA,1,EFICIENTE,2,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
301.010000,False,8,ESCRITORIO,9,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
343.950000,False,11,COMERCIO,11,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
320.540000,False,12,ESCRITORIO,10,EFICIENTE,30,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
287.110000,False,20,COMERCIO,2,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
428.220000,False,21,CASA,9,INEFICIENTE,75,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
266.140000,True,2,APARTAMENTO,4,MODERADO,35,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
455.280000,True,21,CASA,9,INEFICIENTE,88,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
516.580000,True,25,COMERCIO,12,INEFICIENTE,94,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
420.390000,True,28,COMERCIO,4,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
277.740000,False,11,CASA,5,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
225.680000,False,7,CASA,2,EFICIENTE,9,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
302.350000,True,10,APARTAMENTO,10,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
497.030000,True,22,CASA,9,INEFICIENTE,97,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
71.330000,False,14,APARTAMENTO,3,EFICIENTE,19,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
270.180000,False,11,CASA,5,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
252.290000,False,21,ESCRITORIO,3,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
266.260000,False,8,ESCRITORIO,10,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.120000,False,9,ESCRITORIO,4,EFICIENTE,8,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
346.480000,True,11,CASA,8,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
244.940000,True,5,APARTAMENTO,9,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
190.260000,False,10,APARTAMENTO,2,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
288.590000,False,13,APARTAMENTO,10,INEFICIENTE,66,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
235.290000,True,5,APARTAMENTO,8,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
257.600000,False,7,COMERCIO,2,EFICIENTE,3,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
281.650000,False,18,CASA,4,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
492.320000,True,13,ESCRITORIO,14,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
394.940000,True,9,COMERCIO,14,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
274.920000,True,5,APARTAMENTO,11,MODERADO,60,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
185.470000,False,8,CASA,1,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
423.080000,False,12,APARTAMENTO,11,INEFICIENTE,92,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
293.040000,True,12,APARTAMENTO,8,INEFICIENTE,68,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
212.300000,False,4,CASA,5,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
340.820000,False,27,ESCRITORIO,5,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
606.820000,True,28,OUTRO,9,INEFICIENTE,75,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
291.750000,False,10,APARTAMENTO,11,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
238.820000,True,13,APARTAMENTO,1,MODERADO,36,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.180000,True,6,APARTAMENTO,11,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
334.430000,True,4,CASA,12,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
320.280000,False,21,COMERCIO,3,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
184.010000,False,9,APARTAMENTO,3,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
498.470000,True,17,OUTRO,0,MODERADO,40,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
320.250000,False,18,CASA,6,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
520.000000,True,22,CASA,12,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
237.630000,True,13,APARTAMENTO,2,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
597.020000,False,22,OUTRO,16,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
244.780000,True,16,APARTAMENTO,2,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
316.010000,False,16,CASA,6,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
243.330000,False,13,OUTRO,3,EFICIENTE,17,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
323.530000,True,15,APARTAMENTO,8,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
800.000000,True,30,OUTRO,15,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
302.930000,False,18,COMERCIO,3,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
327.510000,True,18,APARTAMENTO,7,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
394.590000,True,5,COMERCIO,13,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
248.890000,False,7,OUTRO,7,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
361.470000,False,12,COMERCIO,11,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
287.970000,True,9,CASA,5,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
365.370000,True,16,CASA,6,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
260.650000,False,18,APARTAMENTO,5,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
336.490000,False,22,CASA,4,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
288.030000,True,15,APARTAMENTO,6,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
193.220000,False,7,CASA,1,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
229.240000,False,4,CASA,8,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
231.520000,False,10,CASA,2,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
285.390000,True,18,APARTAMENTO,4,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
200.200000,False,10,CASA,1,EFICIENTE,8,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
286.390000,True,5,APARTAMENTO,11,INEFICIENTE,63,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
396.250000,False,16,COMERCIO,12,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
317.740000,True,5,CASA,10,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
358.480000,True,16,CASA,6,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
413.890000,True,22,CASA,5,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
165.020000,False,6,APARTAMENTO,4,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
183.850000,False,5,APARTAMENTO,5,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
189.260000,False,13,APARTAMENTO,1,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
148.690000,False,6,APARTAMENTO,1,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
180.000000,False,6,ESCRITORIO,3,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
279.060000,False,14,CASA,7,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
487.680000,True,26,COMERCIO,10,INEFICIENTE,83,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
241.720000,False,11,CASA,2,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
359.640000,True,6,CASA,11,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
289.690000,False,20,CASA,2,MODERADO,32,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
240.520000,False,9,APARTAMENTO,7,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
378.990000,True,12,CASA,10,INEFICIENTE,66,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
164.680000,False,8,APARTAMENTO,1,EFICIENTE,9,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
391.120000,False,12,ESCRITORIO,14,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
253.860000,True,7,APARTAMENTO,0,EFICIENTE,30,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
248.260000,False,6,CASA,7,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
306.510000,False,9,ESCRITORIO,9,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
332.610000,False,11,CASA,8,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
394.970000,True,15,CASA,9,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
376.650000,True,6,COMERCIO,10,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
325.260000,True,13,APARTAMENTO,9,INEFICIENTE,80,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
391.730000,False,27,COMERCIO,6,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
333.890000,True,15,APARTAMENTO,8,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
204.720000,False,4,CASA,2,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
460.800000,True,15,COMERCIO,14,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
779.400000,False,30,INDUSTRIA,14,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
335.910000,True,17,APARTAMENTO,7,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
250.960000,True,7,APARTAMENTO,7,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
353.110000,True,17,CASA,4,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
270.420000,False,13,CASA,4,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
343.490000,True,7,CASA,10,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
200.050000,False,4,CASA,5,EFICIENTE,9,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
262.080000,True,13,APARTAMENTO,3,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
270.710000,False,13,APARTAMENTO,8,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
411.690000,True,20,CASA,8,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
377.000000,True,18,APARTAMENTO,10,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
224.310000,False,6,CASA,2,EFICIENTE,8,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
585.360000,True,26,ESCRITORIO,11,INEFICIENTE,80,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
455.230000,True,16,COMERCIO,14,INEFICIENTE,78,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
330.520000,False,11,CASA,10,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
217.440000,True,6,APARTAMENTO,5,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
341.000000,True,15,ESCRITORIO,3,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
332.030000,False,11,OUTRO,10,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
333.120000,True,11,CASA,5,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
315.250000,True,15,APARTAMENTO,7,INEFICIENTE,74,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
287.800000,False,12,CASA,6,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
269.350000,True,15,APARTAMENTO,4,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.180000,True,9,APARTAMENTO,7,MODERADO,55,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
333.480000,True,14,APARTAMENTO,9,INEFICIENTE,84,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
446.370000,False,25,OUTRO,8,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
198.940000,False,8,CASA,2,EFICIENTE,8,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
